Category,Product Name,Product Price,product URL,Product Features
Mobile,"2021 Newest HP Stream 14-inch HD Laptop, White, Intel N4020 up to 2.8 G, 4G RAM, 128G Space(64G eMMC+64G Micro SD), WiFi, Webcam, Bluetooth, Windows 10 S, Office 365 Personal for 1 Year, Allyflex MP",$349.00,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09398753JGE3B5FJ9Y3T&url=%2FHP-14-inch-Bluetooth-Personal-Allyflex%2Fdp%2FB08NHSVG6W%2Fref%3Dsr_1_12_sspa%3Fdchild%3D1%26keywords%3DHP%2BLaptop%26qid%3D1619546647%26sr%3D8-12-spons%26psc%3D1%26smid%3DAWVDPEZSR45X1&qualifier=1619546647&id=6979541131164405&widgetName=sp_mtf,"{'Brand': 'HP', 'Operating System': 'Windows 10 S', 'CPU Manufacturer': 'Intel', 'Screen Size': '14 Inches', 'Computer Memory Size': '4 GB', 'ASIN': 'B08NHSVG6W', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n176 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#1,143 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#118 in Traditional Laptop Computers', 'Date First Available': 'November 15, 2020'}"
Mobile,"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0010nr, Mineral Silver)",$226.99,https://www.amazon.com//HP-Chromebook-14-inch-Celeron-14a-na0010nr/dp/B08529TZMC/ref=sr_1_13?dchild=1&keywords=HP+Laptop&qid=1619546647&sr=8-13,"{'Brand': 'HP', 'Operating System': 'Chrome OS', 'CPU Manufacturer': 'Intel', 'Screen Size': '14 Inches', 'Computer Memory Size': '4 GB', 'ASIN': 'B08529TZMC', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n1,615 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#48 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#7 in Traditional Laptop Computers', 'Date First Available': 'April 19, 2020'}"
Mobile,"HP Stream 14-Inch Touchscreen Laptop, AMD Gold 3150U, 4 GB SDRAM, 64 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for One Year (Silver), cm Accessories",$359.99,https://www.amazon.com//HP-14-Inch-Touchscreen-Personal-Accessories/dp/B08NM1R8GC/ref=sr_1_14?dchild=1&keywords=HP+Laptop&qid=1619546647&sr=8-14,"{'Brand': 'HP', 'Operating System': 'Windows 10', 'CPU Manufacturer': 'AMD', 'Screen Size': '14 Inches', 'Computer Memory Size': '4 GB', 'ASIN': 'B08NM1R8GC', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n42 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#835 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#78 in Traditional Laptop Computers', 'Date First Available': 'November 16, 2020'}"
Mobile,"HP 14-fq0032ms Laptop for Business and Student, 14"" LED Touchscreen, AMD Ryzen 3 3250U Processor(up to 3.5 GHz), 8GB RAM, 128GB SSD, Webcam, WiFi, Ethernet, HDMI, USB-A&C, Win10",$407.00,https://www.amazon.com//HP-14-fq0032ms-Business-Touchscreen-Processor/dp/B08QHH5BZR/ref=sr_1_16?dchild=1&keywords=HP+Laptop&qid=1619546647&sr=8-16,"{'Brand': 'HP', 'Operating System': 'Windows 10 S', 'CPU Manufacturer': 'AMD', 'Screen Size': '14 Inches', 'Computer Memory Size': '8 GB', 'ASIN': 'B08QHH5BZR', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n91 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#773 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#71 in Traditional Laptop Computers', 'Date First Available': 'December 14, 2020'}"
Mobile,"2021 HP 14"" HD Laptop for Business and Student, AMD Ryzen3 3250U (up to 3.5 GHz), 16GB RAM, 256GB SSD, Ethernet, USB-A&C, Webcam, WiFi, Bluetooth, HDMI, Fast Charge, Win10 S, w/GM Accessories",$569.00,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0173071J866R86QJ85M&url=%2FHP-Business-Ethernet-Bluetooth-Accessories%2Fdp%2FB08V4PNW6H%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DHP%2BLaptop%26qid%3D1619546647%26sr%3D8-17-spons%26psc%3D1&qualifier=1619546647&id=6979541131164405&widgetName=sp_mtf,"{'Brand': 'HP', 'Operating System': 'Windows 10', 'CPU Manufacturer': 'AMD', 'Screen Size': '14 Inches', 'Computer Memory Size': '16 GB', 'ASIN': 'B08V4PNW6H', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n28 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#4,043 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#439 in Traditional Laptop Computers', 'Date First Available': 'January 19, 2021'}"
Mobile,"HP Stream 11.6-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (11-ak0020nr, Diamond White)",$259.00,https://www.amazon.com//HP-11-6-inch-Celeron-Personal-11-ak0020nr/dp/B0886L3CFV/ref=sr_1_18?dchild=1&keywords=HP+Laptop&qid=1619546647&sr=8-18,"{'Brand': 'HP', 'Operating System': 'Windows 10 Home', 'CPU Manufacturer': 'Intel', 'Screen Size': '11.6 Inches', 'Computer Memory Size': '4 GB', 'ASIN': 'B0886L3CFV', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n2,016 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#225 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#22 in Traditional Laptop Computers', 'Date First Available': 'May 2, 2020'}"
Mobile,"2021 HP 15.6"" HD LED Laptop PC, Intel Core i3-1005G1 Processor, 8GB RAM, 256GB SSD, Wi-Fi 5, HDMI, Webcam, Bluetooth, Windows 10 S, Natural Silver, W/ IFT Accessories",$519.00,https://www.amazon.com//HP-i3-1005G1-Processor-Bluetooth-Accessories/dp/B08SK13P2R/ref=sr_1_19?dchild=1&keywords=HP+Laptop&qid=1619546647&sr=8-19,"{'Brand': 'HP', 'Operating System': 'Windows 10 S', 'CPU Manufacturer': 'Intel', 'Screen Size': '15.6 Inches', 'Computer Memory Size': '8 GB', 'ASIN': 'B08SK13P2R', 'Customer Reviews': '4.3 out of 5 stars\n\n\n\n\n\n\n\n\n10 ratings\n\n\n\n\n\n\n4.3 out of 5 stars', 'Best Sellers Rank': '#5,186 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#594 in Traditional Laptop Computers', 'Date First Available': 'January 9, 2021'}"
Mobile,"HP 15 Laptop, AMD Ryzen 3 3250U Processor, 8 GB RAM, 256 GB SSD Storage, 15.6-inch HD Micro-Edge Display, Windows 10 Home, Long-Lasting Battery, HP Fast Charge, 720p Webcam (15-ef1021nr, 2020)",$539.99,https://www.amazon.com//HP-Processor-Micro-Edge-Long-Lasting-15-ef1021nr/dp/B08N38VPL7/ref=sr_1_20?dchild=1&keywords=HP+Laptop&qid=1619546647&sr=8-20,"{'Brand': 'HP', 'Operating System': 'Windows 10 Home', 'CPU Manufacturer': 'AMD', 'Screen Size': '15.6 Inches', 'Computer Memory Size': '8 GB', 'ASIN': 'B08N38VPL7', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n426 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#1,151 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#120 in Traditional Laptop Computers', 'Date First Available': 'November 15, 2020'}"
Mobile,"2021 Newest Premium HP 17 Laptop Computer 17.3"" FHD IPS, 10th Gen Intel Quad-Core i5-10210U(Beat i7-8550U), 12GB RAM, 1TB HDD, Backlit Keyboard, HDMI, WiFi, Webcam, DVDRW, Windows 10+AllyFlex MP",$779.00,https://www.amazon.com//HP-17-Computer-Quad-Core-i5-10210U/dp/B08WWKN1RG/ref=sr_1_21?dchild=1&keywords=HP+Laptop&qid=1619546647&sr=8-21,"{'Brand': 'HP', 'Operating System': 'Windows 10 Home', 'CPU Manufacturer': 'Intel', 'Screen Size': '17.3 Inches', 'Computer Memory Size': '12 GB', 'ASIN': 'B08WWKN1RG', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n39 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#3,250 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#339 in Traditional Laptop Computers', 'Date First Available': 'December 19, 2020'}"
Mobile,"2021 Newest HP 15"" FHD 1080P Touchscreen Laptop, 11th Gen Intel Core i5-1135G7 up to 4.2GHz (Beat i7-8750H), 16GB RAM, 512GB SSD, Intel Iris Xe Graphics, USB-A&C, HDMI, Webcam, w/GM 3in1 Accessories",$789.00,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A05602253815C4UC6VJRL&url=%2FHP-Touchscreen-i5-1135G7-i7-8750H-Accessories%2Fdp%2FB08X2LQYZR%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3DHP%2BLaptop%26qid%3D1619546647%26sr%3D8-22-spons%26psc%3D1%26smid%3DAM0VWZ1WMK39K&qualifier=1619546647&id=6979541131164405&widgetName=sp_btf,"{'Brand': 'HP', 'Operating System': 'Windows 10', 'CPU Manufacturer': 'Intel', 'Screen Size': '15 Inches', 'Computer Memory Size': '16 GB', 'ASIN': 'B08X2LQYZR', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n15 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#3,051 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#318 in Traditional Laptop Computers', 'Date First Available': 'January 29, 2021'}"
Mobile,"Newest Flagship ASUS VivoBook E12, 11.6"" HD (1366 x 768), Intel Celeron N3060, 4 GB LPDDR4, 64GB eMMC, Intel HD Graphics 500, Windows 10 Home in S Mode, L203NADS04, with KWALICABLE Accessory Bundle",$259.00,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A026522120Z875G5G5TZK&url=%2FFlagship-ASUS-L203NADS04-KWALICABLE-Accessory%2Fdp%2FB08KFP1Y1P%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DHP%2BLaptop%26qid%3D1619547163%26sr%3D8-17-spons%26psc%3D1&qualifier=1619547163&id=6896911371801837&widgetName=sp_atf_next,"{'Brand': 'ASUS', 'Operating System': 'Windows 10', 'CPU Manufacturer': 'Intel', 'Screen Size': '11.6 Inches', 'Computer Memory Size': '4 GB', 'ASIN': 'B08KFP1Y1P', 'Customer Reviews': '4.1 out of 5 stars\n\n\n\n\n\n\n\n\n59 ratings\n\n\n\n\n\n\n4.1 out of 5 stars', 'Best Sellers Rank': '#11,952 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#1,628 in Traditional Laptop Computers', 'Date First Available': 'September 29, 2020'}"
Mobile,"2021 15.6 8G + 256G Intel celeron J3455 high-Performance Quad-core CPU, 2PCS 4500mAh can Work continuously for 6-8 Hours, WiFi, HDMI, Bluetooth 4.0, Windows 10 (Silver 8G+256G)",$368.00,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A10314705315KN85JUB1&url=%2Fceleron-high-Performance-Quad-core-continuously-Bluetooth%2Fdp%2FB08XQPKVWM%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3DHP%2BLaptop%26qid%3D1619547163%26sr%3D8-18-spons%26psc%3D1&qualifier=1619547163&id=6896911371801837&widgetName=sp_atf_next,"{'Brand': 'TMM', 'CPU Model': 'Celeron', 'Graphics Coprocessor': 'HD500', 'Screen Size': '15.6 Inches', 'Hard Disk Description': 'SSD', 'ASIN': 'B08XQPKVWM', 'Best Sellers Rank': '#252,107 in Electronics (See Top 100 in Electronics)\n\n#31,195 in Computers & Tablets', 'Date First Available': 'March 1, 2021'}"
Mobile,2020 HP 15.6'' HD LED Display Intel Pentium Gold 6405U 4GB DDR4 RAM 500GB HDD Windows 10 Scarlet Red,$379.88,https://www.amazon.com//HP-Display-Pentium-Windows-Scarlet/dp/B08KG2R1GK/ref=sr_1_19?dchild=1&keywords=HP+Laptop&qid=1619547163&sr=8-19,"{'Brand': 'HP', 'Operating System': 'Windows 10', 'CPU Manufacturer': 'Intel', 'Screen Size': '15 Inches', 'Computer Memory Size': '4 GB', 'ASIN': 'B08KG2R1GK', 'Customer Reviews': '4.2 out of 5 stars\n\n\n\n\n\n\n\n\n233 ratings\n\n\n\n\n\n\n4.2 out of 5 stars', 'Best Sellers Rank': '#1,499 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#155 in Traditional Laptop Computers', 'Date First Available': 'September 1, 2020'}"
Mobile,"2020 HP 17.3"" HD+ Premium Laptop Computer, AMD Ryzen 5 3500U Quad-Core Up to 3.7GHz, 12GB DDR4 RAM, 256GB SSD, DVDRW, AMD Radeon Vega 8, 802.11ac WiFi, Bluetooth 4.2, USB 3.1, HDMI, Black, Windows 10",$651.31,https://www.amazon.com//HP-Computer-Quad-Core-802-11ac-Bluetooth/dp/B082NZX92C/ref=sr_1_20?dchild=1&keywords=HP+Laptop&qid=1619547163&sr=8-20,"{'Brand': 'HP', 'Operating System': 'Windows 10', 'CPU Manufacturer': 'AMD', 'Screen Size': '17.3 Inches', 'Computer Memory Size': '12 GB', 'ASIN': 'B082NZX92C', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n276 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#967 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#94 in Traditional Laptop Computers', 'Date First Available': 'December 12, 2019'}"
Mobile,"HP 17.3"" Non-Touch Laptop Intel 10th Gen i5-1035G1, 1TB Hard Drive, 12GB Memory, DVD Writer, Backlit Keyboard, Windows 10 Home Silver",$719.99,https://www.amazon.com//HP-Non-Touch-i5-1035G1-Backlit-Keyboard/dp/B08HCM9RRN/ref=sr_1_22?dchild=1&keywords=HP+Laptop&qid=1619547163&sr=8-22,"{'Brand': 'HP', 'Operating System': 'Windows 10 Home', 'CPU Manufacturer': 'Intel', 'Screen Size': '17.3 Inches', 'Computer Memory Size': '12 GB', 'ASIN': 'B08HCM9RRN', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n108 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#3,284 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#342 in Traditional Laptop Computers', 'Date First Available': 'September 3, 2020'}"
Mobile,"HP 17.3"" FHD IPS Laptop, Core i5-10210U (Beat i7-8665U), HD Webcam, Backlit Keyboard, HDMI, UHD Graphics, Windows 10 Home, 12GB Memory, 1TB HDD",$799.00,https://www.amazon.com//HP-i5-10210U-i7-8665U-Keyboard-Graphics/dp/B08QYTC6Q3/ref=sr_1_23?dchild=1&keywords=HP+Laptop&qid=1619547163&sr=8-23,"{'Brand': 'HP', 'Operating System': 'Windows 10 Home', 'CPU Manufacturer': 'Intel', 'Screen Size': '17.3 Inches', 'Computer Memory Size': '12 GB', 'ASIN': 'B08QYTC6Q3', 'Customer Reviews': '3.9 out of 5 stars\n\n\n\n\n\n\n\n\n13 ratings\n\n\n\n\n\n\n3.9 out of 5 stars', 'Best Sellers Rank': '#8,867 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#1,127 in Traditional Laptop Computers', 'Date First Available': 'September 7, 2020'}"
Mobile,"2020 HP Stream 11.6 inch Laptop Computer Intel Celeron N4020 Upto 2.8 GHz, 4GB RAM, 32GB eMMC Storage, Windows 10 Home, 13Hr Battery Life, Office 365 1Year, (Rose Pink)",$295.00,https://www.amazon.com//HP-Computer-Celeron-Storage-Windows/dp/B08PQFKHC7/ref=sr_1_24?dchild=1&keywords=HP+Laptop&qid=1619547163&sr=8-24,"{'Brand': 'HP', 'Operating System': 'Windows 10 Home', 'CPU Manufacturer': 'Intel', 'Screen Size': '11.6 Inches', 'Computer Memory Size': '4 GB', 'ASIN': 'B08PQFKHC7', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n77 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#1,835 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#196 in Traditional Laptop Computers', 'Date First Available': 'December 5, 2020'}"
