Category,Product Name,Product Price,product URL,Product Features,Ratings,Total Reviews
Mobile,"Samsung Galaxy Tab Active PRO 10.1"" | 64GB & WiFi Water-Resistant Rugged Tablet, Black – SM-T540NZKAXAR",$469.09,https://www.amazon.com//Samsung-Galaxy-Active-Water-Resistant-Rugged/dp/B07YNJD8J3/ref=sr_1_16?dchild=1&keywords=Samsung+Tablet&qid=1619351839&sr=8-16,"{'Screen Size': '10.1 Inches', 'Brand': 'SAMSUNG', 'Series': 'Galaxy Tab Active Pro', 'Memory Storage Capacity': '64 GB', 'Item Dimensions LxWxH': '6.69 x 0.39 x 9.58 inches', 'ASIN': 'B07YNJD8J3', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n157 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#7,090 in Electronics (See Top 100 in Electronics)\n\n#296 in Computer Tablets', 'Date First Available': 'October 9, 2019'}",4.6 out of 5 stars,157
Mobile,"Android 10.0 Tablet 10 inch qunyiCO Y10 (10.1''), 2GB RAM 32GB Storage, 2MP+8MP Dual Camera, Quad-Core Processor, 1280x800 IPS HD Display Screen, Wi-Fi Bluetooth 5000mAh, Google GMS Certified Black",$102.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A05538643TM1098ENT4K7&url=%2FqunyiCO-Y10-Quad-Core-Processor-Bluetooth%2Fdp%2FB08CGSML8W%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DSamsung%2BTablet%26qid%3D1619351839%26sr%3D8-17-spons%26psc%3D1&qualifier=1619351839&id=1671948461493996&widgetName=sp_mtf,"{'Screen Size': '10.1 Inches', 'Brand': 'QunyiCO', 'Series': 'Y10', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '9.62 x 6.83 x 0.39 inches', 'ASIN': 'B08CGSML8W', 'Customer Reviews': '4.1 out of 5 stars\n\n\n\n\n\n\n\n\n1,196 ratings\n\n\n\n\n\n\n4.1 out of 5 stars', 'Best Sellers Rank': '#1,306 in Electronics (See Top 100 in Electronics)\n\n#67 in Computer Tablets', 'Date First Available': 'July 7, 2020'}",4.1 out of 5 stars,1196
Mobile,"Samsung Galaxy Tab A 8.0"" (2019, WiFi + Cellular) 32GB, 5100mAh Battery, 4G LTE Tablet & Phone (Makes Calls) GSM Unlocked SM-T295, International Model (32 GB, Silver)",$146.00,https://www.amazon.com//Samsung-Cellular-Unlocked-SM-T295-International/dp/B07XF94PHV/ref=sr_1_18?dchild=1&keywords=Samsung+Tablet&qid=1619351839&sr=8-18,"{'Screen Size': '8 Inches', 'Brand': 'SAMSUNG', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '8.3 x 0.3 x 4.9 inches', 'Color': 'Silver', 'ASIN': 'B07XF94PHV', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n1,108 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#5,017 in Electronics (See Top 100 in Electronics)\n\n#211 in Computer Tablets', 'Date First Available': 'September 1, 2018'}",4.4 out of 5 stars,1108
Mobile,"Samsung Galaxy Tab A7 10.4"" (2020, WiFi + Cellular) 32GB 4G LTE Tablet & Phone (Makes Calls) GSM Unlocked, International Model w/US Charging Cube - SM-T505 (WiFi + Cellular, Silver)",$240.00,https://www.amazon.com//Samsung-Cellular-Unlocked-International-Charging/dp/B08N3BKFXV/ref=sr_1_19?dchild=1&keywords=Samsung+Tablet&qid=1619351839&sr=8-19,"{'Screen Size': '10.4 Inches', 'Brand': 'SAMSUNG', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '10 x 8 x 1.5 inches', 'Color': 'Silver', 'ASIN': 'B08N3BKFXV', 'Customer Reviews': '4.3 out of 5 stars\n\n\n\n\n\n\n\n\n144 ratings\n\n\n\n\n\n\n4.3 out of 5 stars', 'Best Sellers Rank': '#4,094 in Electronics (See Top 100 in Electronics)\n\n#176 in Computer Tablets', 'Date First Available': 'January 1, 2020'}",4.3 out of 5 stars,144
Mobile,2020 Samsung Galaxy Tab A7 10.4” Inch 32 GB Wi-Fi Android 10 Touchscreen International Tablet (Gray) Bundle – Slim Trifold Hard Shell Case and 32GB Micro SD Card,$259.99,https://www.amazon.com//Samsung-Galaxy-Android-Touchscreen-International/dp/B08P65SFCV/ref=sr_1_20?dchild=1&keywords=Samsung+Tablet&qid=1619351839&sr=8-20,"{'Screen Size': '10.4 Inches', 'Brand': 'SAMSUNG', 'Series': 'Galaxy Tab', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '0.28 x 6.2 x 9.75 inches', 'ASIN': 'B08P65SFCV', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n301 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#5,155 in Electronics (See Top 100 in Electronics)\n\n#217 in Computer Tablets', 'Date First Available': 'November 26, 2020'}",4.7 out of 5 stars,301
Mobile,"Samsung - Galaxy Tab A - 8"" - 32GB - Silver with WiFi Portable Tablets, iPuzzle 32GB SD Card",$159.99,https://www.amazon.com//Samsung-Galaxy-Portable-Tablets-iPuzzle/dp/B086JZD7RZ/ref=sr_1_21?dchild=1&keywords=Samsung+Tablet&qid=1619351839&sr=8-21,"{'Screen Size': '8 Inches', 'Brand': 'SAMSUNG', 'Series': 'Galaxy', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '9.52 x 5.89 x 0.38 inches', 'ASIN': 'B086JZD7RZ', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n20 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#24,850 in Electronics (See Top 100 in Electronics)\n\n#775 in Computer Tablets', 'Date First Available': 'October 27, 2020'}",4.5 out of 5 stars,20
Mobile,"10"" Tablet with 2GB RAM 32GB Storage Android 9.0 Pie, 10.1 inch IPS HD Display, Android Tablet with Case/Stylus, Quad-Cord Processor, Wi-Fi, Bluetooth",$135.95,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0763772WFEZFXYB8U1F&url=%2FStorage-Android-Quad-Cord-Processor-Bluetooth%2Fdp%2FB08QJDNQ91%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3DSamsung%2BTablet%26qid%3D1619352038%26sr%3D8-18-spons%26psc%3D1&qualifier=1619352038&id=5176800753563444&widgetName=sp_atf_next,"{'Screen Size': '10 Inches', 'Brand': 'SZTPSLS', 'Color': 'Silver-2', 'Cellular Technology': 'WiFi', 'Screen Resolution': '1280x800', 'ASIN': 'B08QJDNQ91', 'Customer Reviews': '4.3 out of 5 stars\n\n\n\n\n\n\n\n\n13 ratings\n\n\n\n\n\n\n4.3 out of 5 stars', 'Best Sellers Rank': '#22,525 in Electronics (See Top 100 in Electronics)\n\n#720 in Computer Tablets', 'Date First Available': 'December 14, 2020'}",4.3 out of 5 stars,13
Mobile,"SAMSUNG Galaxy Tab A (2019,Wi-Fi) SM-T510 32GB 10.1"" Wi-Fi only Tablet - International Version (Black)",$224.49,https://www.amazon.com//Samsung-Galaxy-Wi-Fi-SM-T510-Tablet/dp/B07NR7NXQ6/ref=sr_1_19?dchild=1&keywords=Samsung+Tablet&qid=1619352038&sr=8-19,"{'Screen Size': '10.1 Inches', 'Brand': 'SAMSUNG', 'Series': 'Galaxy Tab A', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '5.88 x 0.3 x 9.65 inches', 'ASIN': 'B07NR7NXQ6', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n4,346 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#10,144 in Electronics (See Top 100 in Electronics)\n\n#374 in Computer Tablets', 'Date First Available': 'May 20, 2019'}",4.7 out of 5 stars,4346
Mobile,"Samsung Galaxy Tab A7 10.4"" (32GB, 3GB, WiFi + Cellular) 4G LTE Tablet GSM Unlocked (Global, T-Mobile, AT&T, Metro) International Model SM-T505 (64GB SD Bundle, Silver)",$254.99,https://www.amazon.com//Cellular-Unlocked-T-Mobile-International-SM-T505/dp/B08Y2TMLWR/ref=sr_1_20?dchild=1&keywords=Samsung+Tablet&qid=1619352038&sr=8-20,"{'Screen Size': '10.4 Inches', 'Brand': 'SAMSUNG', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '10 x 8 x 1.5 inches', 'Color': 'Silver', 'ASIN': 'B08Y2TMLWR', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n9 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#9,378 in Electronics (See Top 100 in Electronics)\n\n#358 in Computer Tablets', 'Date First Available': 'January 1, 2021'}",4.4 out of 5 stars,9
Mobile,"Samsung Galaxy Tab A7 WiFi 10.4 inch 7040 mAh 8MP 3GB Ram SM-T500 International Version Dual Camera (32GB, Gold)",$219.99,https://www.amazon.com//Samsung-Galaxy-SM-T500-International-Version/dp/B08N2YLFDY/ref=sr_1_21?dchild=1&keywords=Samsung+Tablet&qid=1619352038&sr=8-21,"{'Screen Size': '10.4 Inches', 'Brand': 'SAMSUNG', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '9.75 x 6.2 x 0.28 inches', 'Color': 'Gold', 'ASIN': 'B08N2YLFDY', 'Customer Reviews': '4.3 out of 5 stars\n\n\n\n\n\n\n\n\n16 ratings\n\n\n\n\n\n\n4.3 out of 5 stars', 'Best Sellers Rank': '#48,865 in Electronics (See Top 100 in Electronics)\n\n#1,237 in Computer Tablets', 'Date First Available': 'November 9, 2020'}",4.3 out of 5 stars,16
Mobile,"Samsung Galaxy Tab A 8.4"", 32GB, Mocha (LTE Verizon & WIFI) - SM-T307UZNAVZW (2020) US Model & Warranty",$279.99,https://www.amazon.com//Samsung-Galaxy-32GB-Mocha-Verizon/dp/B0863M1KM5/ref=sr_1_22?dchild=1&keywords=Samsung+Tablet&qid=1619352038&sr=8-22,"{'Screen Size': '8.4 Inches', 'Brand': 'Samsung Electronics', 'Series': 'Galaxy Tab A', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '7.94 x 0.27 x 4.9 inches', 'ASIN': 'B0863M1KM5', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n220 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#14,013 in Electronics (See Top 100 in Electronics)\n\n#498 in Computer Tablets', 'Date First Available': 'March 18, 2020'}",4.5 out of 5 stars,220
Mobile,"Samsung Galaxy Tab A 8"" 32GB SM-T290 WiFi International Version - No Warranty (Silver)",$128.98,https://www.amazon.com//Samsung-Galaxy-SM-T290-International-Version/dp/B082MH5W7M/ref=sr_1_23?dchild=1&keywords=Samsung+Tablet&qid=1619352038&sr=8-23,"{'Screen Size': '8 Inches', 'Brand': 'Samsung Electronics', 'Series': 'Galaxy Tab A', 'Memory Storage Capacity': '32 GB', 'Item Dimensions LxWxH': '0.31 x 4.89 x 8.27 inches', 'ASIN': 'B082MH5W7M', 'Customer Reviews': '5.0 out of 5 stars\n\n\n\n\n\n\n\n\n13 ratings\n\n\n\n\n\n\n5.0 out of 5 stars', 'Best Sellers Rank': '#28,354 in Electronics (See Top 100 in Electronics)\n\n#853 in Computer Tablets', 'Date First Available': 'February 7, 2020'}",5.0 out of 5 stars,13
Mobile,"Samsung Galaxy Tab A 8.0-inch Touchscreen (1280x800) Wi-Fi Tablet Bundle, Qualcomm Snapdragon 429 Processor, 2GB RAM, 32GB Memory, Bluetooth, 32GB MicroSD Card, Tigology Case, Android 9.0 Pie OS",$159.99,https://www.amazon.com//Samsung-Galaxy-Tab-Touchscreen-Bundle/dp/B081ZHLYYX/ref=sr_1_24?dchild=1&keywords=Samsung+Tablet&qid=1619352038&sr=8-24,"{'Screen Size': '8 Inches', 'Brand': 'SAMSUNG', 'Series': 'SAMSUNG Galaxy Tab A 8.0 T290 Bundle', 'Memory Storage Capacity': '2 GB', 'Item Dimensions LxWxH': '8.27 x 4.9 x 0.31 inches', 'ASIN': 'B081ZHLYYX', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n253 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#15,335 in Electronics (See Top 100 in Electronics)\n\n#543 in Computer Tablets', 'Date First Available': 'November 25, 2019'}",4.6 out of 5 stars,253
Mobile,"Samsung Galaxy Tab S5e- 10.5"" 64GB, LTE Unlocked- SM-T727UZKAXAA, Black",$413.40,https://www.amazon.com//Samsung-Electronics-Galaxy-Black-Unlocked/dp/B07XZSNQDS/ref=sr_1_25?dchild=1&keywords=Samsung+Tablet&qid=1619352038&sr=8-25,"{'Screen Size': '10.5 Inches', 'Brand': 'Samsung Electronics', 'Series': 'Galaxy Tab S5e 10.5” Unlocked LTE', 'Memory Storage Capacity': '64 GB', 'Item Dimensions LxWxH': '0.22 x 6.3 x 9.65 inches', 'ASIN': 'B07XZSNQDS', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n2,861 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#17,489 in Electronics (See Top 100 in Electronics)\n\n#596 in Computer Tablets', 'Date First Available': 'October 28, 2019'}",4.7 out of 5 stars,2861
Mobile,"Samsung Galaxy Tab 4 (7-Inch, Black) (Renewed)",$89.95,https://www.amazon.com//Samsung-Galaxy-7-Inch-Certified-Refurbished/dp/B00SZ59XFA/ref=sr_1_26?dchild=1&keywords=Samsung+Tablet&qid=1619352038&sr=8-26,"{'Screen Size': '7 Inches', 'Brand': 'SAMSUNG', 'Model Name': 'Galaxy Tab 4', 'Memory Storage Capacity': '8 GB', 'Item Dimensions LxWxH': '6 x 8 x 2 inches', 'Product Dimensions': '6 x 8 x 2 inches', 'Item Weight': '9.8 ounces', 'ASIN': 'B00SZ59XFA', 'Item model number': 'SM-T230NYKAXAR', 'Batteries': '1 Lithium ion batteries required.', 'Customer Reviews': '3.8 out of 5 stars\n\n\n\n\n\n\n\n\n443 ratings\n\n\n\n\n\n\n3.8 out of 5 stars', 'Best Sellers Rank': '#5,789 in Electronics (See Top 100 in Electronics)\n\n#239 in Computer Tablets', 'Is Discontinued By Manufacturer': 'No', 'OS': 'Android 4.2 Jelly Bean', 'RAM': '1 GB', 'Wireless communication technologies': 'Bluetooth, Wi-Fi', 'Connectivity technologies': 'Bluetooth, Wi-Fi', 'Other display features': 'Personal Computer', 'Device interface - primary': 'Unknown', 'Colour': 'Black', 'Manufacturer': 'Samsung', 'Date First Available': 'January 30, 2015'}",3.8 out of 5 stars,443
Mobile,"Onionnest Android Tablet, 4GB RAM 64GB Storage, Quad-Core Processor, 10.1 IPS HD Display, Micro HDMI, Android 9.0 Pie, 5G WiFi, Dual SIM Dual Camera Network Call Phone Metal Body Black",$149.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A09582511LJX6GCAYK9FG&url=%2FOnionnest-Android-Storage-Quad-Core-Processor%2Fdp%2FB08P5881GX%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3DSamsung%2BTablet%26qid%3D1619352038%26sr%3D8-28-spons%26psc%3D1&qualifier=1619352038&id=5176800753563444&widgetName=sp_mtf,"{'Screen Size': '10.1 Inches', 'Brand': 'Onionnest', 'Series': 'Touch', 'Memory Storage Capacity': '64 GB', 'Item Dimensions LxWxH': '9.45 x 6.4 x 0.35 inches', 'ASIN': 'B08P5881GX', 'Customer Reviews': '2.5 out of 5 stars\n\n\n\n\n\n\n\n\n2 ratings\n\n\n\n\n\n\n2.5 out of 5 stars', 'Best Sellers Rank': '#183,440 in Electronics (See Top 100 in Electronics)\n\n#3,869 in Computer Tablets', 'Date First Available': 'January 31, 2021'}",2.5 out of 5 stars,2
Mobile,"Samsung Galaxy Tab A 10.1"" (2019, WiFi Only) Full HD Corner-to-Corner Display, (32GB, 2GB RAM), Tablet SM-T510, (International Model) (WiFi Only, Gold)",$239.99,https://www.amazon.com//Samsung-Corner-Corner-Display-International/dp/B07YVNPLDY/ref=sr_1_29?dchild=1&keywords=Samsung+Tablet&qid=1619352038&sr=8-29,"{'Screen Size': '10.1 Inches', 'Brand': 'SAMSUNG', 'Series': 'Galaxy Tab A', 'Memory Storage Capacity': '2 GB', 'Item Dimensions LxWxH': '8 x 6 x 1.5 inches', 'ASIN': 'B07YVNPLDY', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n639 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#58,449 in Electronics (See Top 100 in Electronics)\n\n#1,431 in Computer Tablets', 'Date First Available': 'September 1, 2018'}",4.6 out of 5 stars,639
