Category,Product Name,Product Price,product URL,Product Features
Desktop,"Gomyhom Laptop Stand, Foldable Portable Desktop Computer Laptop Stand, ABS 6-Level Angle Adjustable Height Laptop Mount, Suitable for All Laptops and Tablets Black",$9.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A04227561AC62970BBJIR&url=%2FGomyhom-Foldable-Portable-Computer-Adjustable%2Fdp%2FB08TWJR3N3%2Fref%3Dsr_1_16_sspa%3Fdchild%3D1%26keywords%3DHP%2BDesktop%26qid%3D1619421256%26sr%3D8-16-spons%26psc%3D1&qualifier=1619421256&id=8987652757765581&widgetName=sp_mtf,"{'Color': 'Black', 'Brand': 'Gomyhom', 'Material': 'Abs', 'Special Feature': 'Portable, Easy to Install, 6-Levels Ergonomic Design, Cooling & Ventilation Design', 'Package Dimensions': '11.5 x 3.58 x 1.26 inches', 'Item Weight': '9.1 ounces', 'ASIN': 'B08TWJR3N3', 'Customer Reviews': '4.3 out of 5 stars\n\n\n\n\n\n\n\n\n156 ratings\n\n\n\n\n\n\n4.3 out of 5 stars', 'Best Sellers Rank': '#1,098 in Office Products (See Top 100 in Office Products)\n\n#13 in Laptop Stands\n\n#23 in Office Carts & Stands', 'Date First Available': 'January 29, 2021', 'Manufacturer': 'Gomyhom'}"
Desktop,"HP Pavilion (590-p0050) Desktop Computer with Intel Core i5+8400 Processor, 8GB RAM and 16 GB Intel Optane Memory, 1TB Hard Drive, Windows 10 (Silver)",$624.12,https://www.amazon.com//HP-Pavilion-Computer-Processor-590-p0050/dp/B07C3DVWMS/ref=sr_1_17?dchild=1&keywords=HP+Desktop&qid=1619421256&sr=8-17,"{'Brand': 'HP', 'CPU Model': 'Core i5', 'Computer Memory Size': '8 GB', 'Ram Memory Installed Size': '8 GB', 'Series': 'Pavilion', 'Graphics Coprocessor': 'Intel Integrated Graphics', 'Color': 'Silver', 'Graphics RAM Type': 'DDR4 SDRAM', 'Screen Size': '0.01 Inches', 'Graphics Ram Size': '8 GB', 'ASIN': 'B07C3DVWMS', 'Customer Reviews': '4.3 out of 5 stars\n\n\n\n\n\n\n\n\n169 ratings\n\n\n\n\n\n\n4.3 out of 5 stars', 'Best Sellers Rank': '#11,199 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#344 in Tower Computers', 'Date First Available': 'June 6, 2018'}"
Desktop,"HP 27 Pavilion All-in-One PC, 10th Gen Intel i7-10700T Processor, 16 GB RAM, Dual Storage 512 GB SSD and 1TB HDD, Full HD IPS 27 Inch Touchscreen, Windows 10 Home, Keyboard and Mouse (27-d0072, 2020)","$1,349.00",https://www.amazon.com//HP-i7-10700T-Processor-Touchscreen-27-d0072/dp/B08BX9CJC2/ref=sr_1_18?dchild=1&keywords=HP+Desktop&qid=1619421256&sr=8-18,"{'Brand': 'HP', 'CPU Model': 'Intel Core i7', 'Computer Memory Size': '16 GB', 'Ram Memory Installed Size': '16 GB', 'Series': 'HP 27 Pavilion All-in-One', 'Graphics Coprocessor': 'Intel UHD Graphics 630', 'Graphics RAM Type': 'Shared', 'Screen Size': '27 Inches', 'RAM Memory Maximum Size': '16 GB', 'Wireless Communication Technology': 'Infrared', 'ASIN': 'B08BX9CJC2', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n342 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#917 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#8 in All-in-One Computers', 'Date First Available': 'July 19, 2020'}"
Desktop,"HP 800 G2 SFF (Intel Core i7-6700, 32GB Ram, 1TB New SSD, USB 3.0, WiFi Bluetooth Adapter) Windows 10 Professional (Renewed)",$489.99,https://www.amazon.com//HP-i7-6700-Bluetooth-Adapter-Professional/dp/B07XPJ4W4Z/ref=sr_1_20?dchild=1&keywords=HP+Desktop&qid=1619421256&sr=8-20,"{'Brand': 'HP', 'CPU Model': 'Core i7', 'Computer Memory Size': '32 GB', 'Ram Memory Installed Size': '32 GB', 'Wireless Communication Technology': 'Wi-Fi', 'Wireless Type': '802.11ag', 'Hard Disk Interface': 'Serial ATA', 'CPU Speed': '3.4 GHz', 'Form Factor': 'Small Form Factor', 'Operating System': 'Windows 10', 'ASIN': 'B07XPJ4W4Z', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n112 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#177 in Computer CPU Processors', 'Date First Available': 'August 21, 2019'}"
Desktop,"Laptop Stand, Mindsky Adjustable Portable Computer Riser Aluminum Ergonomic Foldable Desktop Holder Compatible with MacBook,iPad, HP,Dell,Lenovo 10-15.6”",$16.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A002422315V421G6T8253&url=%2FMindsky-Adjustable-Portable-Ergonomic-Compatible%2Fdp%2FB08ZS11Q8L%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3DHP%2BDesktop%26qid%3D1619421256%26sr%3D8-21-spons%26psc%3D1&qualifier=1619421256&id=8987652757765581&widgetName=sp_btf,"{'Package Dimensions': '3.15 x 3.15 x 1.97 inches', 'Item Weight': '7.1 ounces', 'Manufacturer': 'Mindsky', 'ASIN': 'B08ZS11Q8L', 'Customer Reviews': '5.0 out of 5 stars\n\n\n\n\n\n\n\n\n7 ratings\n\n\n\n\n\n\n5.0 out of 5 stars', 'Best Sellers Rank': '#34,143 in Office Products (See Top 100 in Office Products)\n\n#370 in Laptop Stands\n\n#781 in Office Carts & Stands', 'Date First Available': 'March 23, 2021'}"
Desktop,"[Updated Dock Version] Vertical Laptop Stand, Geecol Double Desktop Stand Holder with Adjustable Dock (Up to 17.3 inch), Fits All MacBook/Surface/Samsung/HP/Dell/Chrome Book (Black) (Black)",$29.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0643696234FDZAZ1FL0M&url=%2FUpdated-Version-Vertical-Geecol-Adjustable%2Fdp%2FB08P98MGV1%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3DHP%2BDesktop%26qid%3D1619421256%26sr%3D8-22-spons%26psc%3D1&qualifier=1619421256&id=8987652757765581&widgetName=sp_btf,"{'Package Dimensions': '6.73 x 5 x 2.05 inches', 'Item Weight': '1.72 pounds', 'ASIN': 'B08P98MGV1', 'Best Sellers Rank': '#95,337 in Office Products (See Top 100 in Office Products)\n\n#930 in Laptop Stands\n\n#1,925 in Office Carts & Stands', 'Date First Available': 'April 18, 2021', 'Manufacturer': 'Geecol'}"
Desktop,"Wireless Mouse, RATEL 2.4G Silent Computer Mice with USB Receiver, Portable Optical USB Mouse for Chromebook, Notebook, PC, Laptop, MacBook with Windows/Mac OS System",$9.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0082178389NDFMEET9ZL&url=%2FWireless-RATEL-Cordless-Receiver-Chromebook%2Fdp%2FB08BBYYYXR%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DHP%2BDesktop%26qid%3D1619421462%26sr%3D8-17-spons%26psc%3D1%26smid%3DA1FYN59RQ7B06K&qualifier=1619421462&id=2160457211640111&widgetName=sp_atf_next,"{'Connectivity Technology': 'Wireless, USB', 'Color': 'Purple', 'Movement Detection Technology': 'Optical', 'Brand': 'RATEL', 'Operating System': 'Linux, Windows xp, Windows vista, Mac os', 'Batteries Required?': 'No', 'Power Source': 'Battery', 'Package Dimensions': '4.25 x 2.87 x 1.73 inches', 'Item Weight': '2.85 ounces', 'Manufacturer': 'Juzheng Direct', 'ASIN': 'B08BBYYYXR', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n4,686 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#271 in Computer Mice', 'Date First Available': 'June 17, 2020'}"
Desktop,"Mini PC U57 Intel Core i5-5257u Processor(up to 3.10 GHz) Desktop Computer,Windows 10 Pro,8G DDR3L/256G SSD High Performance Business Mini Computer,2.4G/5G Dual WiFi,BT4.2,Dual HDMI Ports",$379.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0602013LT2YYVPVKO8Y&url=%2Fi5-5257u-Processor-Computer-Performance-Business%2Fdp%2FB08QHV3FPY%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3DHP%2BDesktop%26qid%3D1619421462%26sr%3D8-18-spons%26psc%3D1&qualifier=1619421462&id=2160457211640111&widgetName=sp_atf_next,"{'Brand': 'Beelink', 'CPU Model': 'Core i5-5257U', 'Computer Memory Size': '8 GB', 'Ram Memory Installed Size': '8 GB', 'Color': 'Beelink U57 8+256G', 'RAM Memory Maximum Size': '8 GB', 'Wireless Communication Technology': 'Bluetooth, Wi-Fi', 'Wireless Type': '802.11ab, 2.4 GHz Radio Frequency', 'Hard Disk Interface': 'Serial ATA-600', 'CPU Speed': '3.1 Hz', 'ASIN': 'B08QHV3FPY', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n20 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#5,486 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#95 in Mini Computers', 'Date First Available': 'December 14, 2020'}"
Desktop,HP 290-p0043w Slim Celeron G4900 3.1GHz 4GB RAM 500GB HDD Win 10 Home Black,$329.00,https://www.amazon.com//HP-290-p0043w-Intel-Celeron-Windows/dp/B07GXY6JHV/ref=sr_1_19?dchild=1&keywords=HP+Desktop&qid=1619421462&sr=8-19,"{'Brand': 'HP', 'CPU Model': 'Celeron', 'Computer Memory Size': '4 GB', 'Ram Memory Installed Size': '4 GB', 'Color': 'Black', 'RAM Memory Maximum Size': '4 GB', 'Hard Disk Description': 'Mechanical_hard_drive', 'Wireless Type': 'Bluetooth', 'CPU Speed': '3.1 GHz', 'Operating System': 'Windows 10 Home', 'ASIN': 'B07GXY6JHV', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n33 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#15,785 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#510 in Tower Computers', 'Date First Available': 'March 27, 2019'}"
Desktop,"2021 Newest HP Pavilion Business Desktop Computer, AMD 8-Core Ryzen 7 4700G Processor (Better Than i7-10700K), 32GB DDR4 RAM, 512GB PCIe SSD + 1TB HDD, WiFi, HDMI, VGA, Win10 Home + Oydisen Cloth",$849.99,https://www.amazon.com//HP-Pavilion-Business-Processor-i7-10700K/dp/B08RSSN33Q/ref=sr_1_20?dchild=1&keywords=HP+Desktop&qid=1619421462&sr=8-20,"{'Brand': 'HP', 'CPU Model': 'AMD R Series', 'Computer Memory Size': '16 GB', 'Ram Memory Installed Size': '32 GB', 'Series': 'M01-F1024', 'Color': 'Shadow black', 'Graphics RAM Type': 'SDRAM', 'RAM Memory Maximum Size': '32 GB', 'Wireless Communication Technology': 'Wi-Fi', 'Wireless Type': '802.11ab', 'ASIN': 'B08RSSN33Q', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n12 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#17,284 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#361 in Mini Computers', 'Date First Available': 'December 31, 2020'}"
Desktop,"2021 Newest HP Premium Business Desktop Computer, AMD 8-Core Ryzen 7 4700G(up to 4.4Ghz, Beat i7-10700K), 32GB DDR4 RAM, 1TB SSD, WiFi, Bluetooth, HDMI, VGA, Windows 10 Home+AllyFlex Mousepad",$949.00,https://www.amazon.com//HP-Desktop-Ryzen-i7-10700K-Bluetooth/dp/B08SRDQ65Z/ref=sr_1_21?dchild=1&keywords=HP+Desktop&qid=1619421462&sr=8-21,"{'Brand': 'HP', 'CPU Model': 'AMD Ryzen 7', 'Computer Memory Size': '32 GB', 'Ram Memory Installed Size': '32 GB', 'Color': 'BLACK', 'RAM Memory Maximum Size': '32 GB', 'Wireless Communication Technology': 'Bluetooth, Wi-Fi', 'Cooling Method': 'Air', 'Wireless Type': '802.11ac', 'Hard Disk Interface': 'Solid State', 'ASIN': 'B08SRDQ65Z', 'Customer Reviews': '4.3 out of 5 stars\n\n\n\n\n\n\n\n\n33 ratings\n\n\n\n\n\n\n4.3 out of 5 stars', 'Best Sellers Rank': '#2,565 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#29 in Mini Computers', 'Date First Available': 'January 12, 2021'}"
Desktop,HP Business Desktop ProDesk 600 G5 Desktop Computer - Intel Core i5 9th Gen i5-9500 3 GHz - 16 GB RAM DDR4 SDRAM - 256 GB SSD - Small Form Factor,"$1,072.97",https://www.amazon.com//Smart-PRODESK-I5-9500-256GB-W10P6/dp/B07W8HTL3W/ref=sr_1_23?dchild=1&keywords=HP+Desktop&qid=1619421462&sr=8-23,"{'Brand': 'HP', 'CPU Model': 'Core i5', 'Ram Memory Installed Size': '16 GB', 'Series': 'Business Desktop ProDesk 600 G5', 'Graphics Coprocessor': 'Intel UHD Graphics 630', 'Graphics RAM Type': 'DDR4 SDRAM', 'Screen Size': '0.01 Inches', 'Graphics Ram Size': '0.1 MB', 'RAM Memory Maximum Size': '16 GB', 'Hard Disk Description': 'Flash Memory Solid State', 'ASIN': 'B07W8HTL3W', 'Best Sellers Rank': '#83,358 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#3,757 in Tower Computers', 'Date First Available': 'August 2, 2019'}"
Desktop,"HP z230 Workstation SFF Business Desktop Computer, Core i7 4790 Up to 4.0Ghz, 16GB RAM, 480GB SSD, DisplayPort, HDMI, Wi-Fi, USB 3.0, Windows 10 Pro (Renewed)",$324.00,https://www.amazon.com//z230-Workstation-Business-Computer-DisplayPort/dp/B07S31HD5P/ref=sr_1_24?dchild=1&keywords=HP+Desktop&qid=1619421462&sr=8-24,"{'Brand': 'HP', 'CPU Model': 'Core i7', 'Computer Memory Size': '16 GB', 'Ram Memory Installed Size': '16 GB', 'Series': 'Workstation', 'Graphics Coprocessor': 'Intel HD Graphics 4600', 'Color': 'Black', 'RAM Memory Maximum Size': '16 GB', 'Wireless Communication Technology': 'Wi-Fi', 'Hard Disk Description': 'Flash_memory_solid_state', 'ASIN': 'B07S31HD5P', 'Customer Reviews': '4.1 out of 5 stars\n\n\n\n\n\n\n\n\n21 ratings\n\n\n\n\n\n\n4.1 out of 5 stars', 'Best Sellers Rank': '#20,917 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#706 in Tower Computers', 'Date First Available': 'May 21, 2019'}"
Desktop,HP Pavilion 27xw 27-Inch Full HD 1080p IPS LED Monitor with VGA and HDMI Ports (V0N26AA#ABA) - White & Silver,$269.99,https://www.amazon.com//HP-Pavilion-27-inch-Backlight-27xw/dp/B0199W9UMS/ref=sr_1_25?dchild=1&keywords=HP+Desktop&qid=1619421462&sr=8-25,"{'Screen Size': '27 Inches', 'Resolution': 'FHD 1080p', 'Display Technology': 'LCD', 'Brand': 'HP', 'Series': 'V0N26AA#ABA', 'Aspect Ratio': '1.78:1', 'Hardware Interface': 'VGA, HDMI', 'Refresh Rate': '60 Hz', 'Response Time': '8 Milliseconds', 'Display Resolution Maximum': '1920 x 1080 Pixels', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n1,967 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#1,576 in Electronics (See Top 100 in Electronics)\n\n#64 in Computer Monitors'}"
